Date,gross_ret,net_ret,turnover,pos,gross_eq,net_eq
2005-09-13,-0.0016494135199581668,-0.0016494135199581668,0.0,1.0,1.2941704434418715,1.194069680829668
2005-09-14,-0.004788280649208979,-0.004788280649208979,0.0,1.0,1.2879735921507605,1.188352140083144
2005-09-15,0.0,-0.0005,0.5,0.0,1.2879735921507605,1.1877579640131026
2005-09-16,0.0011952621477512209,0.0006952621477512209,0.5,1.0,1.2895130582327614,1.188583767166171
2005-09-19,-0.0027267636189524103,-0.0027267636189524103,0.0,1.0,1.2859968609394083,1.1853427801917849
2005-09-20,-0.002253109988240622,-0.002253109988240622,0.0,1.0,1.2830993685671797,1.1826720725342459
2005-09-21,0.0024917076601093475,0.0024917076601093475,0.0,1.0,1.28629647709252,1.185618945596777
2005-09-22,-0.00023017007624009022,-0.00023017007624009022,0.0,1.0,1.2860004101343203,1.1853460515936773
2005-09-23,-0.001707110065710615,-0.001707110065710615,0.0,1.0,1.283805065889672,1.1833225354176515
2005-09-26,-0.0009665316631124372,-0.0009665316631124372,0.0,1.0,1.2825642276442255,1.182178816719496
2005-09-27,0.0014148997994383272,0.0014148997994383272,0.0,1.0,1.284378927512686,1.1838514812901726
2005-09-28,-0.0026554563285726973,-0.0026554563285726973,0.0,1.0,1.2809683153613372,1.1807078153820905
2005-09-29,0.00037521908239581303,0.00037521908239581303,0.0,1.0,1.2814489591172051,1.1811508394851558
2005-09-30,0.0007896889934933628,0.0007896889934933628,0.0,1.0,1.2824609052559435,1.1820835813027526
2005-10-03,-0.0021450915559034036,-0.0021450915559034036,0.0,1.0,1.2797099091973028,1.179547903794128
2005-10-04,-0.0037497872864979405,-0.0037497872864979405,0.0,1.0,1.2749112692493894,1.1751248500606657
2005-10-05,-0.0047521141317410824,-0.0047521141317410824,0.0,1.0,1.2688527453900735,1.1695405226541324
2005-10-06,0.00013968864365828282,0.00013968864365828282,0.0,1.0,1.269029989709079,1.1697038941834452
2005-10-07,0.004057519989686768,0.004057519989686768,0.0,1.0,1.2741791042598358,1.174449991116109
2005-10-10,-0.003210289558125005,-0.003210289558125005,0.0,1.0,1.2700886203862494,1.170679666573089
2005-10-11,-0.002794404228177783,-0.002794404228177783,0.0,1.0,1.2665394793752816,1.1674083143629754
2005-10-12,-0.003380902471847182,-0.003380902471847182,0.0,1.0,1.2622574329187697,1.1634614207072906
2005-10-13,-0.002057277281819231,-0.002057277281819231,0.0,1.0,1.2596606193782185,1.1610678579581963
2005-10-14,0.0010986876085792296,0.0010986876085792296,0.0,1.0,1.2610445928917446,1.1623435088264547
2005-10-17,0.0002773610961633126,0.0002773610961633126,0.0,1.0,1.2613943576023399,1.162665897696181
2005-10-18,-0.005874402383380782,-0.005874402383380782,0.0,1.0,1.2539844195816576,1.155835930375679
2005-10-19,0.004850135262218141,0.004850135262218141,0.0,1.0,1.2600664136333428,1.1614418909789328
2005-10-20,-0.004858767344873634,-0.004858767344873634,0.0,1.0,1.253944044090409,1.155798715046076
2005-10-21,0.0,-0.0005,0.5,0.0,1.253944044090409,1.155220815688553
2005-10-24,0.0,0.0,0.0,0.0,1.253944044090409,1.155220815688553
2005-10-25,-0.0003990003167022862,-0.0008990003167022862,0.5,1.0,1.25344372001969,1.154182271809388
2005-10-26,-0.00849132919640801,-0.00849132919640801,0.0,1.0,1.2428003167638324,1.1443817301867962
2005-10-27,-0.0031277285130871984,-0.0031277285130871984,0.0,1.0,1.2389131747770163,1.140802414819435
2005-10-28,0.0,-0.0005,0.5,0.0,1.2389131747770163,1.1402320136120252
2005-10-31,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-01,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-02,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-03,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-04,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-07,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-08,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-09,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-10,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-11,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-14,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-15,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-16,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-17,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-18,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-21,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-22,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-23,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-25,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-28,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-29,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-11-30,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-12-01,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-12-02,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-12-05,0.0,0.0,0.0,0.0,1.2389131747770163,1.1402320136120252
2005-12-06,0.003915116384824353,0.0034151163848243527,0.5,1.0,1.2437636640469605,1.144126038644213
2005-12-07,-0.004035392273464481,-0.004035392273464481,0.0,1.0,1.2387445897670495,1.1395090412679985
2005-12-08,0.0014362733049285794,0.0014362733049285794,0.0,1.0,1.2405237655529566,1.1411456876846966
2005-12-09,0.0,-0.0005,0.5,0.0,1.2405237655529566,1.1405751148408543
2005-12-12,0.0,0.0,0.0,0.0,1.2405237655529566,1.1405751148408543
2005-12-13,0.0015296077309792377,0.0010296077309792377,0.5,1.0,1.24242128029521,1.141749459796857
2005-12-14,0.0004090009701970078,0.0004090009701970078,0.0,1.0,1.2429294318042439,1.1422164364336356
2005-12-15,-0.0028915412442458797,-0.0028915412442458797,0.0,1.0,1.2393354500884948,1.1389136704978322
2005-12-16,0.0038809623744799904,0.0038809623744799904,0.0,1.0,1.2441452643396473,1.1433337516008153
2005-12-19,-0.006894445019230653,-0.006894445019230653,0.0,1.0,1.2355675732187215,1.1354510999117728
2005-12-20,-0.0007472522902738273,-0.0007472522902738273,0.0,1.0,1.2346442925198458,1.1346026314768698
2005-12-21,0.0020434615028822227,0.0020434615028822227,0.0,1.0,1.2371672406013632,1.1369211482753616
2005-12-22,0.006148347610756813,0.006148347610756813,0.0,1.0,1.2447737748492214,1.1439113347009795
2005-12-23,-0.00015188810000164413,-0.00015188810000164413,0.0,1.0,1.2445847085256276,1.1437375881817815
2005-12-27,-0.0029730780802407946,-0.0029730780802407946,0.0,1.0,1.2408844610097072,1.1403371670288107
2005-12-28,0.0034497591614955723,0.0034497591614955723,0.0,1.0,1.2451652135474327,1.144271055617962
2005-12-29,-0.00048805121670139623,-0.00048805121670139623,0.0,1.0,1.2445575091499668,1.1437125927370315
2005-12-30,-0.002019119384367884,-0.002019119384367884,0.0,1.0,1.2420445989582816,1.1414033004708906
2006-01-03,0.005822822299072661,0.005822822299072661,0.0,1.0,1.2492768039455386,1.1480494890611075
2006-01-04,0.003951436127478965,0.003951436127478965,0.0,1.0,1.2542132414418705,1.1525859332883175
2006-01-05,-0.0037481479028950346,-0.0037481479028950346,0.0,1.0,1.249512264711177,1.1482658707395565
2006-01-06,0.004438199369842855,0.004438199369842855,0.0,1.0,1.255057849257029,1.153362103603485
2006-01-09,0.004013911637094636,0.004013911637094636,0.0,1.0,1.260095540563389,1.157991597172923
2006-01-10,-0.002730159861425774,-0.002730159861425774,0.0,1.0,1.256655278296981,1.1548300949944532
2006-01-11,0.003916053540053689,0.003916053540053689,0.0,1.0,1.2615764076481832,1.1593524714761168
2006-01-12,0.0006884771901783107,0.0006884771901783107,0.0,1.0,1.262444974228516,1.1601506592081048
2006-01-13,0.0051527943540845556,0.0051527943540845556,0.0,1.0,1.2689500935640632,1.1661286769747599
2006-01-17,0.0004569511341257493,0.0004569511341257493,0.0,1.0,1.2695299417484662,1.16666154079624
2006-01-18,0.0,-0.0005,0.5,0.0,1.2695299417484662,1.166078210025842
2006-01-19,0.0,0.0,0.0,0.0,1.2695299417484662,1.166078210025842
2006-01-20,0.0,0.0,0.0,0.0,1.2695299417484662,1.166078210025842
2006-01-23,0.0,0.0,0.0,0.0,1.2695299417484662,1.166078210025842
2006-01-24,0.0,0.0,0.0,0.0,1.2695299417484662,1.166078210025842
2006-01-25,1.0436324383318878e-05,-0.0004895636756166811,0.5,1.0,1.2695431909747528,1.1655073404912852
2006-01-26,0.00455678221197046,0.00455678221197046,0.0,1.0,1.275328222804715,1.170818303608357
2006-01-27,0.006560929466319948,0.006560929466319948,0.0,1.0,1.283695561320944,1.178499959916208
2006-01-30,0.001143853809136721,0.001143853809136721,0.0,1.0,1.2851639213785326,1.1798479915844255
2006-01-31,0.0024473324098800895,0.0024473324098800895,0.0,1.0,1.288309144695331,1.1827354718129621
2006-02-01,0.011479652179080709,0.011479652179080709,0.0,1.0,1.3030984855755623,1.196312863649236
2006-02-02,-0.004848115754966649,-0.004848115754966649,0.0,1.0,1.2967809132773702,1.1905130004071087
2006-02-03,-0.0013163837290872764,-0.0013163837290872764,0.0,1.0,1.295073851982941,1.188945828464106
2006-02-06,0.0036565347845219824,0.0036565347845219824,0.0,1.0,1.2998093345712414,1.193293250242797
2006-02-07,-0.012131481039422538,-0.012131481039422538,0.0,1.0,1.284040722274026,1.1788168358030058
2006-02-08,-0.0002785589361188522,-0.0002785589361188522,0.0,1.0,1.2836830412564961,1.1784884658393455
2006-02-09,0.002432466550825204,0.002432466550825204,0.0,1.0,1.2868055573162143,1.181355099613033
2006-02-10,-0.005602901736570279,-0.005602901736570279,0.0,1.0,1.279595712224499,1.174736083073905
2006-02-13,-0.0028269860190418827,-0.0028269860190418827,0.0,1.0,1.2759783130360145,1.171415120590991
2006-02-14,0.004546822405443629,0.004546822405443629,0.0,1.0,1.2817799598185868,1.1767413371073696
2006-02-15,0.0012536710271426519,0.0012536710271426519,0.0,1.0,1.2833868902173835,1.1782165836281422
2006-02-16,0.005119374599493233,0.005119374599493233,0.0,1.0,1.289957028464485,1.18424831567907
2006-02-17,0.004568937323081843,0.004568937323081843,0.0,1.0,1.2958507612770083,1.189659072008373
2006-02-21,0.005114057946869949,0.005114057946869949,0.0,1.0,1.3024778171606746,1.1957430574396435
2006-02-22,0.003559667153717315,0.003559667153717315,0.0,1.0,1.3071142046648667,1.1999995047254968
2006-02-23,-0.0016148143441942855,-0.0016148143441942855,0.0,1.0,1.3050034578976737,1.19806172831224
2006-02-24,0.00530596789626106,0.00530596789626106,0.0,1.0,1.3119277643497884,1.2044186053804036
2006-02-27,-0.0028501977681098336,-0.0028501977681098336,0.0,1.0,1.3081885107639173,1.2009857741594785
2006-02-28,-0.0001608459445039869,-0.0001608459445039869,0.0,1.0,1.3079780939473142,1.200792600468298
2006-03-01,0.00286842559179995,0.00286842559179995,0.0,1.0,1.3117299317855065,1.2042369846939254
2006-03-02,0.0009162282396119785,0.0009162282396119785,0.0,1.0,1.3129317757917527,1.205340340626487
2006-03-03,0.00010243327618360721,0.00010243327618360721,0.0,1.0,1.3130662636949526,1.2054638075864939
2006-03-06,-0.009459058033036897,-0.009459058033036897,0.0,1.0,1.300645893705439,1.1940612554738075
2006-03-07,-0.004484758692645372,-0.004484758692645372,0.0,1.0,1.29481281072759,1.1887061788787703
2006-03-08,0.0,-0.0005,0.5,0.0,1.29481281072759,1.188111825789331
2006-03-09,0.0,0.0,0.0,0.0,1.29481281072759,1.188111825789331
2006-03-10,0.0,0.0,0.0,0.0,1.29481281072759,1.188111825789331
2006-03-13,0.0035295215211654327,0.0030295215211654327,0.5,1.0,1.2993828804089338,1.1917112361351112
2006-03-14,0.0084406464003951,0.0084406464003951,0.0,1.0,1.3103505118411924,1.2017700492907053
2006-03-15,0.005591136595618328,0.005591136595618328,0.0,1.0,1.317676860541035,1.2084893097928124
2006-03-16,0.002910729723207365,0.002910729723207365,0.0,1.0,1.3215122617445942,1.2120068955470047
2006-03-17,0.0,-0.0005,0.5,0.0,1.3215122617445942,1.2114008920992312
2006-03-20,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-21,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-22,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-23,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-24,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-27,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-28,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-29,0.0,0.0,0.0,0.0,1.3215122617445942,1.2114008920992312
2006-03-30,0.002610904418565901,0.002110904418565901,0.5,1.0,1.324962603947972,1.2139580435950181
2006-03-31,-0.0037734258714031688,-0.0037734258714031688,0.0,1.0,1.319962955779593,1.2093772629065187
2006-04-03,0.004411443292240404,0.004411443292240404,0.0,1.0,1.3257858975068728,1.2147123621207558
2006-04-04,0.0,-0.0005,0.5,0.0,1.3257858975068728,1.2141050059396956
2006-04-05,0.0,0.0,0.0,0.0,1.3257858975068728,1.2141050059396956
2006-04-06,0.0010556945307099717,0.0005556945307099717,0.5,1.0,1.327185522427763,1.2147796774512039
2006-04-07,-0.004990354878758448,-0.004990354878758448,0.0,1.0,1.320562395680898,1.2087174957612186
2006-04-10,0.0041247102851573545,0.0041247102851573545,0.0,1.0,1.3260093329765552,1.2137031052478344
2006-04-11,0.003408425425409968,0.003408425425409968,0.0,1.0,1.3305289369014033,1.2178399217706601
2006-04-12,0.0060776733039869055,0.0060776733039869055,0.0,1.0,1.338615457101391,1.2252415549517353
2006-04-13,0.00014224495447313456,0.00014224495447313456,0.0,1.0,1.3388058683961437,1.225415839380938
2006-04-17,0.005504106153706093,0.005504106153706093,0.0,1.0,1.3461747980150005,1.2321606582433233
2006-04-18,0.011195520414040686,0.011195520414040686,0.0,1.0,1.3612459254470444,1.2459553380460642
2006-04-19,0.006160604294379062,0.006160604294379062,0.0,1.0,1.3696320229410595,1.2536311758522354
2006-04-20,-0.009354851569118278,-0.009354851569118278,0.0,1.0,1.3568193186621347,1.2419036422797185
2006-04-21,0.006168303097212973,0.006168303097212973,0.0,1.0,1.3651885914677968,1.2495640803628327
2006-04-24,-0.004801203154612696,-0.004801203154612696,0.0,1.0,1.3586340436958002,1.243564669358304
2006-04-25,-0.004867766040008889,-0.004867766040008889,0.0,1.0,1.3520205310370979,1.2375112874922467
2006-04-26,0.0,-0.0005,0.5,0.0,1.3520205310370979,1.2368925318485007
2006-04-27,0.0,0.0,0.0,0.0,1.3520205310370979,1.2368925318485007
2006-04-28,0.0,0.0,0.0,0.0,1.3520205310370979,1.2368925318485007
2006-05-01,0.009866419002389354,0.009366419002389353,0.5,1.0,1.3653601320961428,1.24847778556272
2006-05-02,0.012918874669040993,0.012918874669040993,0.0,1.0,1.3829990485207981,1.2646067136014867
2006-05-03,-0.003988714139218595,-0.003988714139218595,0.0,1.0,1.3774826606614372,1.2595625589223935
2006-05-04,0.0015731468599329186,0.0015731468599329186,0.0,1.0,1.379649643183669,1.2615440358068515
2006-05-05,0.0,-0.0005,0.5,0.0,1.379649643183669,1.2609132637889482
2006-05-08,0.0038625576847953753,0.0033625576847953753,0.5,1.0,1.3849786195152731,1.265153157373962
2006-05-09,0.004894348179238783,0.004894348179238783,0.0,1.0,1.3917571870999823,1.2713452574262134
2006-05-10,0.0004095586733045926,0.0004095586733045926,0.0,1.0,1.392327193327093,1.271865947903157
2006-05-11,-0.0049217593000448106,-0.0049217593000448106,0.0,1.0,1.3854744940146302,1.2656061298456545
2006-05-12,-0.008893332172321225,-0.008893332172321225,0.0,1.0,1.3731530091230795,1.2543506741336112
2006-05-15,-0.009603283272646866,-0.009603283272646866,0.0,1.0,1.3599662317997832,1.2423047892866708
2006-05-16,0.004811141277831554,0.004811141277831554,0.0,1.0,1.3665092214740522,1.2482816931380556
2006-05-17,-0.011781035494314675,-0.011781035494314675,0.0,1.0,1.350410327832558,1.233575642204293
2006-05-18,-0.005712712232483865,-0.005712712232483865,0.0,1.0,1.3426958222338765,1.2265285795433785
2006-05-19,-0.005317633948105258,-0.005317633948105258,0.0,1.0,1.3355558573475865,1.2200063495304774
2006-05-22,-0.0014439863627737266,-0.0014439863627737266,0.0,1.0,1.333627332902854,1.2182446769992579
2006-05-23,0.004378188815743737,0.004378188815743737,0.0,1.0,1.3394662051761395,1.2235783822189352
2006-05-24,-0.0024598875602898085,-0.0024598875602898085,0.0,1.0,1.336171268920598,1.2205685169774754
2006-05-25,0.005362411689721125,0.005362411689721125,0.0,1.0,1.3433363693525273,1.2271137078610208
2006-05-26,0.005691387287520787,0.005691387287520787,0.0,1.0,1.3509818168879246,1.2340976872182836
2006-05-30,-0.010746372183681572,-0.010746372183681572,0.0,1.0,1.3364636634702607,1.2208356141604153
2006-05-31,0.0010131369622650062,0.0010131369622650062,0.0,1.0,1.3378176842064464,1.2220724878459708
2006-06-01,0.001672476582774122,0.001672476582774122,0.0,1.0,1.3400551529553026,1.2241163754643456
2006-06-02,0.0019564484913587397,0.0019564484913587397,0.0,1.0,1.3426769018376397,1.2265112961003704
2006-06-05,-0.011509008357154541,-0.011509008357154541,0.0,1.0,1.327224022153432,1.2123953673434067
2006-06-06,-0.008736737311400806,-0.008736737311400806,0.0,1.0,1.3156284145184967,1.201802987501368
2006-06-07,-0.008065301693816787,-0.008065301693816787,0.0,1.0,1.305017474438447,1.192110083830639
2006-06-08,-0.004797994674805156,-0.004797994674805156,0.0,1.0,1.2987560075455638,1.1863903459966383
2006-06-09,0.0,-0.0005,0.5,0.0,1.2987560075455638,1.18579715082364
2006-06-12,0.0,0.0,0.0,0.0,1.2987560075455638,1.18579715082364
2006-06-13,-0.012171836612204535,-0.012671836612204536,0.5,1.0,1.2829477616226,1.1707709230731853
2006-06-14,0.001338446999743411,0.001338446999743411,0.0,1.0,1.2846649192049713,1.1723379379025596
2006-06-15,0.017578393043274493,0.017578393043274493,0.0,1.0,1.3072472640836628,1.1929457549545526
2006-06-16,-0.0011427435084327975,-0.0011427435084327975,0.0,1.0,1.3057534157587147,1.1915825239371658
2006-06-19,-0.00808624790418023,-0.00808624790418023,0.0,1.0,1.2951947699371598,1.181947092250321
2006-06-20,0.0,-0.0005,0.5,0.0,1.2951947699371598,1.1813561187041959
2006-06-21,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-22,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-23,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-26,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-27,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-28,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-29,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-06-30,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-07-03,0.0,0.0,0.0,0.0,1.2951947699371598,1.1813561187041959
2006-07-05,-0.007887761176619268,-0.008387761176619268,0.5,1.0,1.2849785829146891,1.1714471857159672
2006-07-06,0.005233035905471676,0.005233035905471676,0.0,1.0,1.2917029219768439,1.1775774109001826
2006-07-07,-0.0052370842793897174,-0.0052370842793897174,0.0,1.0,1.2849381649105172,1.1714103387537929
2006-07-10,0.004003671425664665,0.004003671425664665,0.0,1.0,1.2900826351251153,1.1761002808547896
2006-07-11,0.007893307895770677,0.007893307895770677,0.0,1.0,1.300265654575145,1.1853836024878788
2006-07-12,-0.005668708813957016,-0.005668708813957016,0.0,1.0,1.2928948271985694,1.1786640080125357
2006-07-13,-0.010382187529834264,-0.010382187529834264,0.0,1.0,1.2794717506462412,1.1664268972466836
2006-07-14,-0.004686666875595935,-0.004686666875595935,0.0,1.0,1.2734752927742268,1.1609602429445534
2006-07-17,-0.00897783924909203,-0.00897783924909203,0.0,1.0,1.2620422363080095,1.1505373285088103
2006-07-18,-0.0021169361461789897,-0.0021169361461789897,0.0,1.0,1.2593705734799645,1.1481017144505616
2006-07-19,0.012551665643868632,0.012551665643868632,0.0,1.0,1.2751777718400121,1.1625123032954974
2006-07-20,-0.012048417434059005,-0.012048417434059005,0.0,1.0,1.2598138977422504,1.1485058697931638
2006-07-21,-0.006552648861374401,-0.006552648861374401,0.0,1.0,1.2515587796396659,1.140980114113182
2006-07-24,0.009173541429587723,0.009173541429587723,0.0,1.0,1.2630400059562545,1.1514469424603349
2006-07-25,0.0011010848319858155,0.0011010848319858155,0.0,1.0,1.2644307201490044,1.1527147832235145
2006-07-26,0.002152812983438029,0.002152812983438029,0.0,1.0,1.267152803019999,1.155196362575039
2006-07-27,0.0,-0.0005,0.5,0.0,1.267152803019999,1.1546187643937516
2006-07-28,0.0,0.0,0.0,0.0,1.267152803019999,1.1546187643937516
2006-07-31,0.0,0.0,0.0,0.0,1.267152803019999,1.1546187643937516
2006-08-01,0.0017498114749084728,0.0012498114749084728,0.5,1.0,1.2693700815351856,1.1560618201746355
2006-08-02,0.008014929856286193,0.008014929856286193,0.0,1.0,1.2795439937003583,1.1653275745728657
2006-08-03,0.0048376072580524065,0.0048376072580524065,0.0,1.0,1.2857339250112807,1.170964971705628
2006-08-04,0.0013066175153549076,0.0013066175153549076,0.0,1.0,1.2874138874777865,1.1724949750475258
2006-08-07,0.0009619148593558354,0.0009619148593558354,0.0,1.0,1.2886522700262923,1.173622815386544
2006-08-08,-0.006596464828046693,-0.006596464828046693,0.0,1.0,1.2801517206514814,1.1658810537634536
2006-08-09,0.0,-0.0005,0.5,0.0,1.2801517206514814,1.165298113236572
2006-08-10,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-11,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-14,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-15,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-16,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-17,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-18,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-21,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-22,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-23,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-24,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-25,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-28,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-29,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-30,0.0,0.0,0.0,0.0,1.2801517206514814,1.165298113236572
2006-08-31,0.010264279721377204,0.009764279721377203,0.5,1.0,1.2932915559980507,1.1766764099730072
2006-09-01,0.0015065500367697307,0.0015065500367697307,0.0,1.0,1.2952399644392936,1.178449131861718
2006-09-05,0.011343393428795449,0.011343393428795449,0.0,1.0,1.3099323809406274,1.191816744000248
2006-09-06,-0.006459338710534612,-0.006459338710534612,0.0,1.0,1.3014710840042347,1.184118395969864
2006-09-07,-0.005841626022079937,-0.005841626022079937,0.0,1.0,1.293868376652931,1.177201219134743
2006-09-08,-0.0009028758909497094,-0.0009028758909497094,0.0,1.0,1.292700174089589,1.1761383525351896
2006-09-11,-0.011979192317873292,-0.011979192317873292,0.0,1.0,1.2772146700948215,1.162049165017744
2006-09-12,0.002400349260839374,0.002400349260839374,0.0,1.0,1.2802804313841167,1.1648384888720533
2006-09-13,0.0,-0.0005,0.5,0.0,1.2802804313841167,1.1642560696276174
2006-09-14,0.0,0.0,0.0,0.0,1.2802804313841167,1.1642560696276174
2006-09-15,0.0,0.0,0.0,0.0,1.2802804313841167,1.1642560696276174
2006-09-18,0.0052772755359249595,0.00477727553592496,0.5,1.0,1.2870368239837835,1.1698180416666015
2006-09-19,-0.004101386137196045,-0.004101386137196045,0.0,1.0,1.2817581889958356,1.1650201661674684
2006-09-20,-6.082646714783316e-06,-6.082646714783316e-06,0.0,1.0,1.2817503925135982,1.165013079761382
2006-09-21,-0.0006434952443602112,-0.0006434952443602112,0.0,1.0,1.2809255922315588,1.164263399384938
2006-09-22,-0.004800305717647076,-0.004800305717647076,0.0,1.0,1.274776757787289,1.1586745791320232
2006-09-25,0.005877370083614959,0.005877370083614959,0.0,1.0,1.2822690925667959,1.165484538440059
2006-09-26,0.008756714270219706,0.008756714270219706,0.0,1.0,1.2934975566279372,1.1756903535295373
2006-09-27,0.003937580199231942,0.003937580199231942,0.0,1.0,1.29859080699467,1.1803197285860232
2006-09-28,0.0043564089598361515,0.0043564089598361515,0.0,1.0,1.3042479996214227,1.1854616840271068
2006-09-29,-0.002817059942833054,-0.002817059942833054,0.0,1.0,1.300573854826169,1.1821221674032707
2006-10-02,-0.001034655089015226,-0.001034655089015226,0.0,1.0,1.299228209468633,1.1808990786869291
2006-10-03,-0.004508160363689006,-0.004508160363689006,0.0,1.0,1.2933710803513199,1.1755753962668758
2006-10-04,0.0036912827681148674,0.0036912827681148674,0.0,1.0,1.2981452787329988,1.1799147774697354
2006-10-05,0.00825453924334186,0.00825453924334186,0.0,1.0,1.3088608698798594,1.1896544303041585
2006-10-06,-0.008943551072931386,-0.008943551072931386,0.0,1.0,1.2971550058427275,1.1790146951475942
2006-10-09,0.006537369551491514,0.006537369551491514,0.0,1.0,1.3056349874814883,1.186722349916413
2006-10-10,-0.0034351116612710377,-0.0034351116612710377,0.0,1.0,1.3011499855106272,1.1826458261335242
2006-10-11,-0.0032782188386958526,-0.0032782188386958526,0.0,1.0,1.2968845311161574,1.1787688543067882
2006-10-12,0.014065114704588875,0.014065114704588875,0.0,1.0,1.3151253608049132,1.19534837345281
2006-10-13,0.002937256866178221,0.002937256866178221,0.0,1.0,1.3189882218008226,1.1988594186702095
2006-10-16,0.0058432297327539,0.0058432297327539,0.0,1.0,1.3266953729956015,1.2058646296707753
2006-10-17,-0.004905807602984896,-0.004905807602984896,0.0,1.0,1.3201868607479148,1.199948889802366
2006-10-18,-0.003073619708560996,-0.003073619708560996,0.0,1.0,1.3161291083937368,1.1962607032454036
2006-10-19,0.005354450133337166,0.005354450133337166,0.0,1.0,1.3231762560736644,1.2026660215274019
2006-10-20,-0.019138643008524324,-0.019138643008524324,0.0,1.0,1.2978524580713149,1.1796486258829066
2006-10-23,0.002633738755974242,0.002633738755974242,0.0,1.0,1.3012706623896737,1.1827555121873263
2006-10-24,0.004023815615016191,0.004023815615016191,0.0,1.0,1.3065067356003597,1.187514702286012
2006-10-25,0.0057479089806279915,0.0057479089806279915,0.0,1.0,1.314016417399168,1.1943404287079096
2006-10-26,0.0033345034349796243,0.0033345034349796243,0.0,1.0,1.3183980096566053,1.1983229609699713
2006-10-27,-0.004236932496072719,-0.004236932496072719,0.0,1.0,1.3128120462867336,1.1932457474758476
2006-10-30,-0.001583750626414739,-0.001583750626414739,0.0,1.0,1.3107328793860622,1.191355943775816
