Date,gross_ret,net_ret,turnover,pos,gross_eq,net_eq
2002-05-31,-0.001079873944225392,-0.001079873944225392,0.0,1.0,1.1191043834756547,1.0887488833206966
2002-06-03,-0.006635996801945099,-0.006635996801945099,0.0,1.0,1.1116780103658674,1.0815239492128592
2002-06-04,0.001773256101487819,0.001773256101487819,0.0,1.0,1.1136493001806385,1.0834417681547062
2002-06-05,0.008055149322811567,0.008055149322811567,0.0,1.0,1.122619911586838,1.0921690533797634
2002-06-06,-0.005809159301596052,-0.005809159301596052,0.0,1.0,1.1160984336852864,1.085824469364407
2002-06-07,0.0017979866248924912,0.0017979866248924912,0.0,1.0,1.118105163741116,1.0877767672373053
2002-06-10,0.0013422367394164598,0.0013422367394164598,0.0,1.0,1.1196059255704205,1.089236821178575
2002-06-11,-0.0020023476144218526,-0.0020023476144218526,0.0,1.0,1.117364085316262,1.0870557904281477
2002-06-12,-0.005874542201727283,-0.005874542201727283,0.0,1.0,1.1108000828423774,1.0806698353116455
2002-06-13,-0.0069844220216811,-0.0069844220216811,0.0,1.0,1.1030417862820878,1.0731219811157282
2002-06-14,-0.002639677789126817,-0.002639677789126817,0.0,1.0,1.1001301113783604,1.0702892848571532
2002-06-17,0.0030405911660865053,0.0030405911660865053,0.0,1.0,1.103475157276563,1.073543597001847
2002-06-18,0.00203929191233355,0.00203929191233355,0.0,1.0,1.1057254652402582,1.0757328657767502
2002-06-19,-0.0059737045322963145,-0.0059737045322963145,0.0,1.0,1.0991201880170771,1.0693067554809195
2002-06-20,-0.00019614670658222683,-0.00019614670658222683,0.0,1.0,1.0989045992120596,1.0690970144825058
2002-06-21,0.004001184818062682,0.004001184818062682,0.0,1.0,1.1033015196109264,1.0733746692258894
2002-06-24,-0.0006932048361552127,-0.0006932048361552127,0.0,1.0,1.1025367056617947,1.0726306007141755
2002-06-25,-0.0035523086318175554,-0.0035523086318175554,0.0,1.0,1.0986201550053767,1.0688202857725069
2002-06-26,0.002413017798487534,0.002413017798487534,0.0,1.0,1.1012711449931818,1.0713993681454606
2002-06-27,0.0017911915422165838,0.0017911915422165838,0.0,1.0,1.1032437325537807,1.073318449632019
2002-06-28,0.004139400593927913,0.004139400593927913,0.0,1.0,1.1078105003155612,1.0777613446598995
2002-07-01,-0.002057393424552393,-0.002057393424552393,0.0,1.0,1.105531298276562,1.0755439655561594
2002-07-02,-0.004708918931643343,-0.004708918931643343,0.0,1.0,1.1003254410165832,1.070479316214937
2002-07-03,-0.003760770142933106,-0.003760770142933106,0.0,1.0,1.0961873699504985,1.0664534895638886
2002-07-05,0.015379104932788563,0.015379104932788563,0.0,1.0,1.1130457505389646,1.0828545896858301
2002-07-08,-0.00893690434369416,-0.00893690434369416,0.0,1.0,1.1030985671362425,1.0731772217996776
2002-07-09,-0.0037160639716265487,-0.0037160639716265487,0.0,1.0,1.0989993822937547,1.0691892265905776
2002-07-10,-0.007764956843496966,-0.007764956843496966,0.0,1.0,1.090465699519214,1.06088701838857
2002-07-11,-0.004588619836482372,-0.004588619836482372,0.0,1.0,1.0854619669793963,1.0560190111717254
2002-07-12,-0.006763276342401619,-0.006763276342401619,0.0,1.0,1.078120687737548,1.0488768627763414
2002-07-15,-0.0023270313539079284,-0.0023270313539079284,0.0,1.0,1.075611867093886,1.0464360934302723
2002-07-16,-0.011949230117348266,-0.011949230117348266,0.0,1.0,1.0627591333770303,1.033931987746775
2002-07-17,0.0005064500326363386,0.0005064500326363386,0.0,1.0,1.0632973677748137,1.0344556226357131
2002-07-18,-0.0049179379734581585,-0.0049179379734581585,0.0,1.0,1.0580681372727558,1.0293682340472956
2002-07-19,-0.010782498200051161,-0.010782498200051161,0.0,1.0,1.046659519487081,1.0182690729164907
2002-07-22,-0.004064866186230457,-0.004064866186230457,0.0,1.0,1.0424049885978217,1.0141299453935082
2002-07-23,-0.003732764383218299,-0.003732764383218299,0.0,1.0,1.0385139363834945,1.010344437253388
2002-07-24,0.020325044058333592,0.020325044058333592,0.0,1.0,1.0596217778956825,1.0308797324546555
2002-07-25,0.005437665103417449,0.005437665103417449,0.0,1.0,1.065383646260167,1.0364853112016443
2002-07-26,0.002439852626124802,0.002439852626124802,0.0,1.0,1.0679830253473253,1.0390141826101196
2002-07-29,0.016219831849886752,0.016219831849886752,0.0,1.0,1.0853055304369923,1.0558668179417032
2002-07-30,-0.007675367908863666,-0.007675367908863666,0.0,1.0,1.076975411197364,1.0477626516512395
2002-07-31,-0.0004859511326467856,-0.0004859511326467856,0.0,1.0,1.07645205377646,1.0472534902039246
2002-08-01,-0.007280359169781694,-0.007280359169781694,0.0,1.0,1.0686150961959182,1.0396291086534326
2002-08-02,-0.007988080914008839,-0.007988080914008839,0.0,1.0,1.060078912341574,1.03132446721295
2002-08-05,-0.006011759095188288,-0.006011759095188288,0.0,1.0,1.053705973298687,1.0251243929670923
2002-08-06,0.012444710263867035,0.012444710263867035,0.0,1.0,1.0668190388396952,1.0378817690219904
2002-08-07,0.007759609218087012,0.007759609218087012,0.0,1.0,1.0750971376875063,1.0459353259641777
2002-08-08,0.006255022321040924,0.006255022321040924,0.0,1.0,1.0818218942810287,1.0524776747744489
2002-08-09,0.007184846224643678,0.007184846224643678,0.0,1.0,1.0895946182338907,1.060039565022574
2002-08-12,-0.0010418408276999802,-0.0010418408276999802,0.0,1.0,1.0884594340749725,1.0589351725247562
2002-08-13,0.009188583578418986,0.009188583578418986,0.0,1.0,1.0984608345566889,1.0686652868616273
2002-08-14,0.0017364489100628506,0.0017364489100628506,0.0,1.0,1.1003682556756016,1.0705209695342202
2002-08-15,-0.0013025520912244941,-0.0013025520912244941,0.0,1.0,1.0989349687030543,1.0691265602066535
2002-08-16,-0.0039061605757531124,-0.0039061605757531124,0.0,1.0,1.09464235225299,1.0649503801866838
2002-08-19,0.006832694120834499,0.006832694120834499,0.0,1.0,1.1021217086176456,1.0722268603883658
2002-08-20,-0.00043864255752051884,-0.00043864255752051884,0.0,1.0,1.1016382711326786,1.071756536056083
2002-08-21,0.0038823136498288098,0.0038823136498288098,0.0,1.0,1.1059151764298707,1.0759174310853066
2002-08-22,0.0011433390220420652,0.0011433390220420652,0.0,1.0,1.1071796124061515,1.0771475694687618
2002-08-23,-0.0020689753146199696,-0.0020689753146199696,0.0,1.0,1.1048888851192327,1.074918977737328
2002-08-26,0.0034247895287560595,0.0034247895287560595,0.0,1.0,1.1086728970034279,1.078600348996544
2002-08-27,-0.002242759448749835,-0.002242759448749835,0.0,1.0,1.1061864103881005,1.076181307872407
2002-08-28,-0.006081162768421929,-0.006081162768421929,0.0,1.0,1.0994595107743141,1.0696368741709017
2002-08-29,-0.006389110645347584,-0.006389110645347584,0.0,1.0,1.0924349423098973,1.0628028458314802
2002-08-30,0.0034946105141257875,0.0034946105141257875,0.0,1.0,1.096252576945292,1.0665169278309656
2002-09-03,-0.006883343528601879,-0.006883343528601879,0.0,1.0,1.0887066938640624,1.059175725437636
2002-09-04,0.001472064901216957,0.001472064901216957,0.0,1.0,1.0903093407758198,1.0607349008472737
2002-09-05,-0.0002212814979477284,-0.0002212814979477284,0.0,1.0,1.0900680754916665,1.0605001798394889
2002-09-06,0.004801873235982615,0.004801873235982615,0.0,1.0,1.095302444208769,1.065592567269815
2002-09-09,0.004186430140370696,0.004186430140370696,0.0,1.0,1.0998878513740264,1.0700535961107882
2002-09-10,3.7516379093494034e-05,3.7516379093494034e-05,0.0,1.0,1.099929115183619,1.0700937406471502
2002-09-11,0.0008237712679086221,0.0008237712679086221,0.0,1.0,1.1008352051854435,1.0709752531246644
2002-09-12,0.006214158639754015,0.006214158639754015,0.0,1.0,1.107675969786692,1.0776304632468316
2002-09-13,-0.005914698693273074,-0.005914698693273074,0.0,1.0,1.1011244001756246,1.0712566037540343
2002-09-16,0.0023631173677512536,0.0023631173677512536,0.0,1.0,1.1037264863697342,1.0737881088396837
2002-09-17,-0.007856459448437362,-0.007856459448437362,0.0,1.0,1.0950551039874041,1.0653519361063704
2002-09-18,-0.0012402267116834733,-0.0012402267116834733,0.0,1.0,1.0936969873966738,1.0640306581778676
2002-09-19,-0.0058131232624174045,-0.0058131232624174045,0.0,1.0,1.0873391919972022,1.0578453168068884
2002-09-20,-0.0035041709986568617,-0.0035041709986568617,0.0,1.0,1.0835289695349026,1.0541384459266687
2002-09-23,0.0,-0.0005,0.5,0.0,1.0835289695349026,1.0536113767037054
2002-09-24,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-09-25,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-09-26,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-09-27,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-09-30,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-10-01,0.0,0.0,0.0,0.0,1.0835289695349026,1.0536113767037054
2002-10-02,-0.008063892631078705,-0.008563892631078705,0.5,1.0,1.07479150826191,1.044588361998732
2002-10-03,0.0007537004629380264,0.0007537004629380264,0.0,1.0,1.0756015791192488,1.04537566873075
2002-10-04,-0.009642641772771224,-0.009642641772771224,0.0,1.0,1.0652299384015749,1.0352954856392083
2002-10-07,0.0,-0.0005,0.5,0.0,1.0652299384015749,1.0347778378963888
2002-10-08,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-09,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-10,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-11,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-14,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-15,0.0,0.0,0.0,0.0,1.0652299384015749,1.0347778378963888
2002-10-16,-0.0014311059148060799,-0.0019311059148060799,0.5,1.0,1.0637054815360998,1.0327795722931168
2002-10-17,0.008165054807817188,0.008165054807817188,0.0,1.0,1.0723906950922175,1.041212274105284
2002-10-18,9.201417225974473e-05,9.201417225974473e-05,0.0,1.0,1.0724893702343656,1.0413080803908326
2002-10-21,0.00797295911999359,0.00797295911999359,0.0,1.0,1.0810402841398719,1.0496103871471076
2002-10-22,-0.008735926137330928,-0.008735926137330928,0.0,1.0,1.0715963960661468,1.0404410683320153
2002-10-23,0.0029939914557247367,0.0029939914557247367,0.0,1.0,1.0748047465199542,1.0435561400007864
2002-10-24,-0.010780710222511092,-0.010780710222511092,0.0,1.0,1.0632175880019432,1.0323058636545157
2002-10-25,0.004935034833136083,0.004935034833136083,0.0,1.0,1.0684646038339358,1.0374003290501013
2002-10-28,-0.001468107346627186,-0.001468107346627186,0.0,1.0,1.0668959830994362,1.0358773140056294
2002-10-29,-0.0029787700495704133,-0.0029787700495704133,0.0,1.0,1.0637179452989727,1.0327916736876401
2002-10-30,0.007202135332876492,0.007202135332876492,0.0,1.0,1.071378985897025,1.0402299790922065
2002-10-31,0.002995887523122548,0.002995887523122548,0.0,1.0,1.0745887168334098,1.043346391107747
2002-11-01,0.006810520601575738,0.006810520601575738,0.0,1.0,1.0819072254276247,1.050452123198966
2002-11-04,0.0003116512045340526,0.0003116512045340526,0.0,1.0,1.0822444031176233,1.0507794978684664
2002-11-05,-0.0013783605194914357,-0.0013783605194914357,0.0,1.0,1.0807526801599254,1.0493311448939133
2002-11-06,0.0021742854808310024,0.0021742854808310024,0.0,1.0,1.0831025450207665,1.0516126903668401
2002-11-07,0.003492130480641971,0.003492130480641971,0.0,1.0,1.0868848804318945,1.0552850590967
2002-11-08,0.0006834002893464179,0.0006834002893464179,0.0,1.0,1.0876276578736677,1.0560062412114295
2002-11-11,-0.00862795411361945,-0.00862795411361945,0.0,1.0,1.0782436563488302,1.0468950678185616
2002-11-12,0.004581882002113967,0.004581882002113967,0.0,1.0,1.0831840415517484,1.0516918174879013
2002-11-13,0.0020595960553391373,0.0020595960553391373,0.0,1.0,1.0854149631309347,1.0538578778066319
2002-11-14,8.419921092126924e-05,8.419921092126924e-05,0.0,1.0,1.0855063542143524,1.0539466118083665
2002-11-15,-0.0016496522040499268,-0.0016496522040499268,0.0,1.0,1.0837156462646125,1.052207966457246
2002-11-18,-0.0042503993024996245,-0.0042503993024996245,0.0,1.0,1.0791094220376214,1.0477356624505314
2002-11-19,0.0031440333360014112,0.0031440333360014112,0.0,1.0,1.0825021780337007,1.0510297783005933
2002-11-20,0.002031346881681588,0.002031346881681588,0.0,1.0,1.0847011154574628,1.0531647843632985
2002-11-21,0.00595323572511719,0.00595323572511719,0.0,1.0,1.0911585968890785,1.0594345225820054
2002-11-22,-0.0001280588418333395,-0.0001280588418333395,0.0,1.0,1.0910188643829044,1.0592988526240454
2002-11-25,-0.00035401322989803136,-0.00035401322989803136,0.0,1.0,1.0906326292708446,1.0589238468158007
2002-11-26,-0.0010591583656058277,-0.0010591583656058277,0.0,1.0,1.0894774765977497,1.0578022787649062
2002-11-27,0.00680115371406322,0.00680115371406322,0.0,1.0,1.096887180384101,1.0649965546618727
2002-11-29,0.0033788396361619324,0.0033788396361619324,0.0,1.0,1.1005933862655808,1.0685950072331403
2002-12-02,-0.002446531997667062,-0.002446531997667062,0.0,1.0,1.0979007493296613,1.065980655355397
2002-12-03,-0.009742004027061482,-0.009742004027061482,0.0,1.0,1.0872049958083778,1.0555958675181552
2002-12-04,0.0,-0.0005,0.5,0.0,1.0872049958083778,1.0550680695843961
2002-12-05,0.0,0.0,0.0,0.0,1.0872049958083778,1.0550680695843961
2002-12-06,0.0,0.0,0.0,0.0,1.0872049958083778,1.0550680695843961
2002-12-09,-0.004722394460291379,-0.00522239446029138,0.5,1.0,1.0820707849589712,1.0495580879425683
2002-12-10,-0.0022148688913335712,-0.0022148688913335712,0.0,1.0,1.0796741400391447,1.0472334543839368
2002-12-11,0.00032831427437722083,0.00032831427437722083,0.0,1.0,1.0800286124709957,1.0475772760756166
2002-12-12,-0.0022119712419601998,-0.0022119712419601998,0.0,1.0,1.0776396202397158,1.0452600652672064
2002-12-13,-0.005669988283223496,-0.005669988283223496,0.0,1.0,1.071529416219419,1.03933345294422
2002-12-16,0.007981539504986377,0.007981539504986377,0.0,1.0,1.0800818705857296,1.0476289339577483
2002-12-17,0.0,-0.0005,0.5,0.0,1.0800818705857296,1.0471051194907695
2002-12-18,0.0,0.0,0.0,0.0,1.0800818705857296,1.0471051194907695
2002-12-19,0.0,0.0,0.0,0.0,1.0800818705857296,1.0471051194907695
2002-12-20,0.0,0.0,0.0,0.0,1.0800818705857296,1.0471051194907695
2002-12-23,-0.0018033630953503965,-0.0023033630953503965,0.5,1.0,1.0781340908003583,1.044693256201582
2002-12-24,0.0005478522186907475,0.0005478522186907475,0.0,1.0,1.0787247489540495,1.0452655937198434
2002-12-26,0.0026840065389706434,0.0026840065389706434,0.0,1.0,1.0816200532339915,1.0480710934083484
2002-12-27,-0.005117817108291687,-0.005117817108291687,0.0,1.0,1.076084519620879,1.0427072572357972
2002-12-30,0.001844569759952665,0.001844569759952665,0.0,1.0,1.078069432584925,1.0446306035109776
2002-12-31,0.0,-0.0005,0.5,0.0,1.078069432584925,1.044108288209222
2003-01-02,0.005860458534051899,0.005360458534051898,0.5,1.0,1.0843874137914176,1.0497051873932275
2003-01-03,-0.0015017671377385482,-0.0015017671377385482,0.0,1.0,1.0827589164088083,1.0481287746384866
2003-01-06,0.00501711337142748,0.00501711337142748,0.0,1.0,1.0881912406463552,1.0533873555287032
2003-01-07,-0.005644729332021277,-0.005644729332021277,0.0,1.0,1.0820486956314301,1.04744126902497
2003-01-08,-0.004081503218235036,-0.004081503218235036,0.0,1.0,1.0776323103979233,1.0431661341145322
2003-01-09,0.0003061792509613708,0.0003061792509613708,0.0,1.0,1.0779622590515328,1.0434855299401036
2003-01-10,-0.0004649273154148186,-0.0004649273154148186,0.0,1.0,1.0774610849523134,1.0430003850139944
2003-01-13,0.0,-0.0005,0.5,0.0,1.0774610849523134,1.0424788848214874
2003-01-14,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-15,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-16,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-17,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-21,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-22,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-23,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-24,0.0,0.0,0.0,0.0,1.0774610849523134,1.0424788848214874
2003-01-27,-0.008133145092420116,-0.008633145092420117,0.5,1.0,1.0686979376169599,1.0334790133530392
2003-01-28,0.003628850938969308,0.003628850938969308,0.0,1.0,1.0725760831313558,1.0372293546410503
2003-01-29,-0.0014407040085675873,-0.0014407040085675873,0.0,1.0,1.0710308184688948,1.035735014152015
2003-01-30,0.0,-0.0005,0.5,0.0,1.0710308184688948,1.035217146644939
2003-01-31,0.004179032104755971,0.0036790321047559713,0.5,1.0,1.0755066906444593,1.0390257437628394
2003-02-03,0.0015183342200563812,0.0015183342200563812,0.0,1.0,1.0771396692567643,1.040603332105114
2003-02-04,-0.0012913651435741689,-0.0012913651435741689,0.0,1.0,1.0757486886331251,1.0392595332337462
2003-02-05,-0.0008668063435457357,-0.0008668063435457357,0.0,1.0,1.074816222845757,1.0383586964777487
2003-02-06,0.0,-0.0005,0.5,0.0,1.074816222845757,1.0378395171295098
2003-02-07,0.0017706239476721808,0.0012706239476721808,0.5,1.0,1.0767193181892742,1.039158220873815
2003-02-10,-0.0034816428024181667,-0.0034816428024181667,0.0,1.0,1.072970566124876,1.035540243133536
2003-02-11,0.003041132954356457,0.003041132954356457,0.0,1.0,1.0762336122725729,1.0386894586924917
2003-02-12,-0.005185849517491773,-0.005185849517491773,0.0,1.0,1.0706524267136608,1.0333029714643074
2003-02-13,0.002079106203160106,0.002079106203160106,0.0,1.0,1.0728784268154696,1.0354513180820226
2003-02-14,0.00390532482975664,0.00390532482975664,0.0,1.0,1.0770683655750224,1.0394950918245327
2003-02-18,0.0062919954302880585,0.0062919954302880585,0.0,1.0,1.0838452748093281,1.0460355901920995
2003-02-19,0.0013210856193689444,0.0013210856193689444,0.0,1.0,1.0852771272154995,1.0474174927676503
2003-02-20,-0.0019325123111983424,-0.0019325123111983424,0.0,1.0,1.0831798158060935,1.0453933455679123
2003-02-21,0.0004858178830592733,0.0004858178830592733,0.0,1.0,1.083706043931181,1.0459012163500205
2003-02-24,-0.0057773472722927035,-0.0057773472722927035,0.0,1.0,1.077445097774308,1.039858681810653
2003-02-25,0.0,-0.0005,0.5,0.0,1.077445097774308,1.0393387524697477
2003-02-26,0.0,0.0,0.0,0.0,1.077445097774308,1.0393387524697477
2003-02-27,0.0,0.0,0.0,0.0,1.077445097774308,1.0393387524697477
2003-02-28,0.0,0.0,0.0,0.0,1.077445097774308,1.0393387524697477
2003-03-03,0.0,0.0,0.0,0.0,1.077445097774308,1.0393387524697477
2003-03-04,0.0,0.0,0.0,0.0,1.077445097774308,1.0393387524697477
2003-03-05,0.0021756074116935455,0.0016756074116935455,0.5,1.0,1.0797891953147187,1.0410802761866462
2003-03-06,-0.0058490769333477775,-0.0058490769333477775,0.0,1.0,1.0734734252395253,1.0349909175574397
2003-03-07,0.005383364858969249,0.005383364858969249,0.0,1.0,1.079252324353997,1.0405626512923707
2003-03-10,0.0,-0.0005,0.5,0.0,1.079252324353997,1.0400423699667245
2003-03-11,-0.004549992790317879,-0.0050499927903178785,0.5,1.0,1.0743417340592527,1.0347901634967673
2003-03-12,-0.00668396994247152,-0.00668396994247152,0.0,1.0,1.0671608662008578,1.0278736571471898
2003-03-13,0.009506681584496402,0.009506681584496402,0.0,1.0,1.0773060247552648,1.0376453247147799
2003-03-14,0.0035208835841573265,0.0035208835841573265,0.0,1.0,1.0810990938529395,1.0412987531047457
2003-03-17,0.015697785068381737,0.015697785068381737,0.0,1.0,1.098069955065865,1.0576448371229579
2003-03-18,0.0,-0.0005,0.5,0.0,1.098069955065865,1.0571160147043965
2003-03-19,0.0006399229078913142,0.00013992290789131422,0.5,1.0,1.0987726351845788,1.0572639294511526
2003-03-20,0.002797093930750625,0.002797093930750625,0.0,1.0,1.1018460054537285,1.060221195971422
2003-03-21,0.012041079192229548,0.012041079192229548,0.0,1.0,1.1151134204630386,1.0729874033533944
2003-03-24,-0.01522452376868813,-0.01522452376868813,0.0,1.0,1.098136349688416,1.0566516811275377
2003-03-25,0.0,-0.0005,0.5,0.0,1.098136349688416,1.056123355286974
2003-03-26,-0.0052831917794079475,-0.005783191779407948,0.5,1.0,1.092334684753073,1.0500155913806375
2003-03-27,0.0022170320373877304,0.0022170320373877304,0.0,1.0,1.0947564257447204,1.052343509586485
2003-03-28,-0.002200521159967754,-0.002200521159967754,0.0,1.0,1.0923473910648585,1.0500278054260852
2003-03-31,-0.004682666154903287,-0.004682666154903287,0.0,1.0,1.0872322929073222,1.045110875759909
2003-04-01,0.0031318579822032606,0.0031318579822032606,0.0,1.0,1.0906373500423732,1.048384014598445
2003-04-02,0.011388253052006468,0.011388253052006468,0.0,1.0,1.1030578041726253,1.0603232770523705
2003-04-03,1.3636315988108105e-05,1.3636315988108105e-05,0.0,1.0,1.1030728458173962,1.060337735955626
2003-04-04,-0.0007083606646778595,-0.0007083606646778595,0.0,1.0,1.102291472403145,1.0595866344122016
2003-04-07,0.002714151917978728,0.002714151917978728,0.0,1.0,1.1052832589171395,1.0624625135082562
2003-04-08,0.002784716767262755,0.002784716767262755,0.0,1.0,1.108361159740821,1.0654211706842107
2003-04-09,-0.0023489662384201344,-0.0023489662384201344,0.0,1.0,1.1057576567966134,1.0629185323245753
2003-04-10,0.0011456945448607057,0.0011456945448607057,0.0,1.0,1.1070245173119433,1.0641363122886909
2003-04-11,-0.002382601855590647,-0.002382601855590647,0.0,1.0,1.1043869186428115,1.0616008991364303
2003-04-14,-0.002335967189833856,-0.002335967189833856,0.0,1.0,1.10180710703598,1.0591210342673494
2003-04-15,-6.084202019617435e-05,-6.084202019617435e-05,0.0,1.0,1.1017400708657215,1.0590565952039923
2003-04-16,-0.003309231486376407,-0.003309231486376407,0.0,1.0,1.09809415793341,1.0555519317732887
2003-04-17,0.005462716790538788,0.005462716790538788,0.0,1.0,1.1040927353275454,1.0613181130342721
2003-04-21,-0.0014105979133176478,-0.0014105979133176478,0.0,1.0,1.1025353044189832,1.0598210199186597
2003-04-22,0.007962612088342341,0.007962612088342341,0.0,1.0,1.1113143653617739,1.0682599635833432
2003-04-23,0.003983026654971041,0.003983026654971041,0.0,1.0,1.115740760101062,1.072514871492734
2003-04-24,0.0022966079260716235,0.0022966079260716235,0.0,1.0,1.1183031791741513,1.0749780176474337
2003-04-25,-0.0026537029550291287,-0.0026537029550291287,0.0,1.0,1.1153355347229585,1.0721253453054114
2003-04-28,0.0064265017878764406,0.0064265017878764406,0.0,1.0,1.1225032405309376,1.0790153607538442
2003-04-29,0.0,-0.0005,0.5,0.0,1.1225032405309376,1.0784758530734673
2003-04-30,0.0,0.0,0.0,0.0,1.1225032405309376,1.0784758530734673
2003-05-01,0.0,0.0,0.0,0.0,1.1225032405309376,1.0784758530734673
2003-05-02,0.0,0.0,0.0,0.0,1.1225032405309376,1.0784758530734673
2003-05-05,0.0,0.0,0.0,0.0,1.1225032405309376,1.0784758530734673
2003-05-06,0.00643739143971748,0.00593739143971748,0.5,1.0,1.1297292332825868,1.0848791863714475
2003-05-07,0.0014206685784268942,0.0014206685784268942,0.0,1.0,1.1313342041064416,1.0864204401429147
2003-05-08,-0.004293267236822625,-0.004293267236822625,0.0,1.0,1.1264770840340546,1.0817561468618346
2003-05-09,0.00596611598660246,0.00596611598660246,0.0,1.0,1.1331977769736514,1.0882100295032324
2003-05-12,0.003286211051249645,0.003286211051249645,0.0,1.0,1.1369217040315938,1.0917861173282668
2003-05-13,-0.005888172582585495,-0.005888172582585495,0.0,1.0,1.1302273128253686,1.085357492246167
2003-05-14,0.0008949558420110193,0.0008949558420110193,0.0,1.0,1.1312388163617821,1.0863288392745232
2003-05-15,0.004786021465351333,0.004786021465351333,0.0,1.0,1.136652949619328,1.0915280324177212
2003-05-16,-0.0008649111168853585,-0.0008649111168853585,0.0,1.0,1.1356698458471617,1.0905839576880911
2003-05-19,-0.006943422282281369,-0.006943422282281369,0.0,1.0,1.1277844105341914,1.083011572735581
2003-05-20,0.001391394070666287,0.001391394070666287,0.0,1.0,1.1293536030759985,1.084518468616348
2003-05-21,-0.004128618505334922,-0.004128618505334922,0.0,1.0,1.1246909328912722,1.0800409055974411
2003-05-22,0.005148075674913766,0.005148075674913766,0.0,1.0,1.1304809269246858,1.0856010379114591
2003-05-23,8.200072577258899e-05,8.200072577258899e-05,0.0,1.0,1.130573627181166,1.0856900579844675
2003-05-27,0.0023306808500581644,0.0023306808500581644,0.0,1.0,1.133208633483618,1.0882204550117105
2003-05-28,0.0008655767785212634,0.0008655767785212634,0.0,1.0,1.1341895125619812,1.0891623933674806
2003-05-29,-0.00615939339843477,-0.00615939339843477,0.0,1.0,1.127203593165733,1.0824538137119495
2003-05-30,0.0056899241380413594,0.0056899241380413594,0.0,1.0,1.1336172960989734,1.088612893794904
2003-06-02,0.0011417618525112658,0.0011417618525112658,0.0,1.0,1.1349116170830063,1.089855830469191
2003-06-03,0.0,-0.0005,0.5,0.0,1.1349116170830063,1.0893109025539565
2003-06-04,0.0,0.0,0.0,0.0,1.1349116170830063,1.0893109025539565
2003-06-05,0.0,0.0,0.0,0.0,1.1349116170830063,1.0893109025539565
2003-06-06,0.0,0.0,0.0,0.0,1.1349116170830063,1.0893109025539565
2003-06-09,-0.001560173127425781,-0.002060173127425781,0.5,1.0,1.1331409584760301,1.087066733505103
2003-06-10,0.0018114180927535915,0.0018114180927535915,0.0,1.0,1.1351935505098536,1.0890358658542045
2003-06-11,0.0070454568705399685,0.0070454568705399685,0.0,1.0,1.143191507709686,1.0967086210775516
2003-06-12,0.0033784952732212508,0.0033784952732212508,0.0,1.0,1.1470537748148697,1.100413845969963
2003-06-13,-0.0014055000385993777,-0.0014055000385993777,0.0,1.0,1.1454415906900919,1.0988672142669769
2003-06-16,0.013072005687788841,0.013072005687788841,0.0,1.0,1.1604148096786226,1.1132316127419994
2003-06-17,0.004026279051768232,0.004026279051768232,0.0,1.0,1.1650869635181933,1.1177137938641488
2003-06-18,-0.009856685988679715,-0.009856685988679715,0.0,1.0,1.15360306716929,1.106696839972814
2003-06-19,-0.004677731045624263,-0.004677731045624263,0.0,1.0,1.148206822287665,1.1015200098063789
2003-06-20,0.0014377338071412022,0.0014377338071412022,0.0,1.0,1.149857638053658,1.10310370236372
2003-06-23,-0.0018321827857762372,-0.0018321827857762372,0.0,1.0,1.1477508886831227,1.1010826147493231
2003-06-24,-0.0023415831151612867,-0.0023415831151612867,0.0,1.0,1.145063334581771,1.0985043382902284
2003-06-25,-0.004122218692808451,-0.004122218692808451,0.0,1.0,1.1403431330995084,1.0939760631727973
2003-06-26,-0.0009034080906247519,-0.0009034080906247519,0.0,1.0,1.139312937886978,1.0929877563463772
2003-06-27,0.0,-0.0005,0.5,0.0,1.139312937886978,1.092441262468204
2003-06-30,0.0012414685347277021,0.0007414685347277021,0.5,1.0,1.1407273590505729,1.0932512732903625
2003-07-01,-0.0035250469767662833,-0.0035250469767662833,0.0,1.0,1.136706241522237,1.0893975111946044
2003-07-02,0.0014690507807491497,0.0014690507807491497,0.0,1.0,1.1383761207138277,1.0909978914589709
2003-07-03,0.0,-0.0005,0.5,0.0,1.1383761207138277,1.0904523925132414
2003-07-07,0.0,0.0,0.0,0.0,1.1383761207138277,1.0904523925132414
